#OTU ID,OR-T0-1,OR-T0-2,OR-T0-3,OR-T11-1,OR-T11-2,OR-T11-3,OR-T24-1,OR-T24-2,OR-T24-3,OR-T30-1,OR-T30-2,OR-T30-3,VA-T0-1,VA-T0-2,VA-T0-3,VA-T11-1,VA-T11-2,VA-T11-3,VA-T24-1,VA-T24-2,VA-T24-3,VA-T30-1,VA-T30-2,VA-T30-3,WW-T0-1,WW-T0-2,WW-T0-3,WW-T11-1,WW-T11-2,WW-T11-3,WW-T24-1,WW-T24-2,WW-T24-3,WW-T30-1,WW-T30-2,WW-T30-3
Zotu1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,29,1,10,5,38
Zotu1139,2,5,1,0,6,1,2,3,0,0,0,0,2,3,4,0,2,1,1,0,0,0,0,0,4,1,1,13,11,30,0,1,0,1,0,1
Zotu114,1,0,1,2,292,0,7,428,3,4,351,3,1,1,1,0,215,1,0,1036,5,0,878,1,6,3,8,0,0,0,0,0,2,6,3,14
Zotu1140,7,4,1,0,0,0,0,0,0,0,0,0,26,36,19,3,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Zotu1141,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,14,11,10,0,3,1,7,7,2,8,14,6
Zotu1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,21,51,0,3,6,0,2,1,0
Zotu1143,0,0,0,2,0,0,7,0,0,19,0,1,0,0,0,1,5,2,0,2,2,0,2,2,15,13,5,2,0,0,8,5,1,3,10,6
Zotu1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,6,58,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
Zotu1146,30,17,20,16,9,13,1,2,0,0,1,0,0,3,3,5,1,0,1,0,0,0,0,0,5,2,2,1,3,2,3,0,0,2,3,2
Zotu1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,25,24,0,0,0,0,0,0,0,0,0
Zotu1148,1,2,4,7,17,12,3,17,2,4,17,8,0,0,1,1,1,0,6,2,1,2,7,6,0,1,0,1,0,0,3,2,2,1,1,5
Zotu1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,35,0,0,0,0,0,0,0,0,0
Zotu115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,1064,1077,1,11,7,0,1,0,0,0,0
Zotu1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,57,0,0,19,0,0
Zotu1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,25,20,0,0,0,0,0,0,0,0,0
Zotu1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,24,15,1,3,2,1,0,0,0,0,2
Zotu1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,22,12,0,0,0,0,0,0,0,0,0
Zotu1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,18,1,1,4,7,0,1,2,3,2
Zotu1155,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,34,23,0,1,0,2,3,0,3,2,3
Zotu1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,17,67
Zotu1157,0,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,38,22,0,1,2,0,0,0,1,0,0
Zotu1158,0,1,1,0,0,0,0,0,0,0,0,0,12,3,11,32,15,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu1159,17,24,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Zotu116,429,1608,890,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Zotu1160,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,8,13,26,7,3,0,0,2,0,0
Zotu1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,32,35,2,0,1,0,0,0,0,1,0
Zotu1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,20,0,1,1,0,0,0,5,0,0
Zotu1163,22,43,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1164,0,0,0,1,1,2,0,1,1,1,0,3,0,0,1,3,3,6,36,1,16,68,3,3,2,1,2,0,0,3,6,3,8,8,1,8
Zotu1165,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,11,9,32,9,10,24
Zotu1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,11,52,9,4,1,0,2,0,0
Zotu1167,31,23,6,19,15,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,3,0,0
Zotu1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,31,25,0,0,0,0,0,0,2,0,0
Zotu1169,0,0,0,0,0,0,26,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu117,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1713,0,0,1466,0,0,0,0,0,0,0,0,0,1,0,0
Zotu1170,7,37,14,0,0,0,0,0,0,0,0,0,9,21,4,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
Zotu1171,5,4,7,0,3,2,0,0,0,0,0,0,15,12,17,3,10,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1172,0,0,0,0,0,0,0,0,0,0,0,0,21,60,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu1173,1,19,7,1,6,5,9,0,0,9,0,2,0,0,0,0,0,0,4,2,0,1,2,0,3,8,4,0,1,0,0,1,1,0,0,0
Zotu1174,25,10,10,7,3,5,0,0,3,1,0,0,3,2,3,6,1,12,3,0,6,4,0,3,40,55,54,1,11,7,0,1,0,3,0,1
Zotu1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,26,1,2,2,0,0,0,0,0,0
Zotu1176,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,6,2,4,17,6,2,30,2,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1177,0,0,0,0,0,0,0,0,1,0,1,0,2,1,3,0,4,3,0,17,6,0,11,4,6,14,5,0,1,1,1,0,0,0,0,0
Zotu1178,5,1,5,1,0,0,0,0,0,0,0,0,18,9,30,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,46,0,0,40,0
Zotu118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,507,2294,63,190,80,7,31,37,24
Zotu1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,19,15,0,1,4,3,0,0,0,0,0
Zotu1181,5,11,28,2,2,33,0,0,2,0,0,1,2,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1182,9,23,15,4,10,6,0,0,0,0,0,0,0,0,4,10,0,4,4,0,0,0,0,0,1,0,0,63,105,27,2,4,9,12,1,25
Zotu1183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,46,23,19,0,1,2,0,2,2,1,0,2
Zotu1184,0,0,0,0,0,0,0,0,0,0,0,0,35,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1185,21,50,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1186,0,0,0,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,52,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1188,0,0,0,3,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,7,0,0,0,0,0,0
Zotu1189,5,2,4,0,2,2,0,1,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,15,33,25,3,10,3,0,0,0,1,0,0
Zotu119,703,148,80,19,22,14,3,6,2,0,1,0,16,13,15,247,202,139,659,113,173,367,18,127,31,39,26,8,57,19,14,35,2,4,1,1
Zotu1190,0,0,2,0,0,0,0,0,0,0,0,0,27,29,26,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,8,3,7,24,6,28
Zotu1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,3,11,31,5,13,26,0,0,0,0,0,0,2,0,0,0,0,1
Zotu1193,2,1,0,4,6,15,4,9,18,7,3,30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,20,30,0,0,0,0,0,0,0,0,0
Zotu1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,1,1,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0
Zotu1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,17,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,23,19,0,4,0,4,0,0,0,1,0
Zotu1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,25,26,0,0,0,0,0,0,0,0,0
Zotu1199,0,3,1,7,7,16,0,15,11,0,4,11,3,2,1,1,2,1,1,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0
Zotu12,2,1,0,8,7,4,1,4,0,0,2,1,1,2,1,5,12,129,1,6,7669,0,3,14249,0,1,3,2,3,4,2,0,2,21,5,16
Zotu120,121,12,16,4,2,1,0,0,1,0,0,1,22,2,10,462,368,216,24,14,2,5,1,26,85,100,85,12,75,817,497,15,25,304,5,31
Zotu1200,1,1,1,0,0,0,0,0,0,0,0,0,13,10,7,7,32,0,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,39,1,7,3
Zotu1202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,21,20,4,40,33,43
Zotu1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,18,5,17,28,25
Zotu1204,1,1,2,0,0,0,0,0,0,0,0,0,20,38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,13,6,14,12,2,3,13,5,18
Zotu1206,9,49,13,8,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu1207,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,9,3,4,21,0,21,10,0,2,0,1,4,4,2,1,1,0,0,0,4
Zotu1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,11,0,0,2,2,0,0,1,11,9
Zotu1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,7,0,1,1,7,0,1,2,37,4
Zotu121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,902,925,916,22,45,32,1,0,0,0,0,0
Zotu1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,13,0,0,0,0,0,0,0,0,0
Zotu1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,11,7,11,0,0,0,7,8,0,4,23,3
Zotu1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,7,0,0,0,0,0,3,2,14,18,0,11,9,0
Zotu1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,28,2,4,0,0,0,0,0,0,0
Zotu1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,25,0,1,0,0,0,0,0,0,0
Zotu1215,0,0,0,0,0,0,0,0,0,0,0,0,20,28,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu1216,0,0,0,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0
Zotu1217,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,8,5,0,0,0,18,7,7,10,5,24
Zotu1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,0,0,10,24,5,15,4,5
Zotu1219,0,0,0,9,26,29,3,6,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,2
Zotu122,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,15,10,2,1,7,882,0,3,2099,0,0,0,0,0,0,0,0,0,4,1,0
Zotu1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,18,0,16,1,0,0,0,0,0,0
Zotu1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,14,0,0,2,1,1,0,0,0,0
Zotu1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,4,1,0,0,2,1,20,3,11,7,5,23
Zotu1223,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,14,19,8,1,0,1,12,2,1,12,4,3
Zotu1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,31,2,2,1,0,0,0,0,0,0
Zotu1225,0,0,0,0,0,0,0,0,0,0,0,0,22,27,35,0,0,0,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0
Zotu1226,0,0,0,0,0,0,0,0,0,0,0,0,10,3,32,0,39,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,8,23,32,2,0,0,0,6,0,0
Zotu1228,0,0,0,0,0,0,4,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,34,3,0,26,2,1,0,0,0,0,1,0,0,0,0,1,0,0
Zotu123,941,1471,220,70,87,170,1,9,109,1,1,6,1,1,1,1,0,0,0,0,0,0,0,1,37,37,21,1,5,1,2,14,0,2,0,2
Zotu1230,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,2,0,6,2,26,5,1,20,0,0,0,1,0,0,9,6,2,4,4,4
Zotu1231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23,28,17,0,0,0,0,0,0,0,0,0
Zotu1232,33,13,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13,22,32,4,1,0,12,2,3
Zotu1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,18,0,0,0,0,0,0,0,0,0
Zotu1235,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,2,1,0,0,0,0,0,0,17,26,26,1,1,1,0,0,0,0,0,0
Zotu1236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,1,1,9,34,1,1,25,2
Zotu1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,23,16,0,1,1,0,0,0,0,0,0
Zotu1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,22,22,1,3,2,0,0,0,2,0,0
Zotu1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,19,0,0,0,0,1,0,0,0,0
Zotu124,0,0,0,1174,94,422,0,0,1,0,0,1,0,0,0,189,312,201,0,2,0,0,0,0,2,0,1,110,214,97,79,161,15,59,57,96
Zotu1240,0,0,0,20,2,6,0,0,0,3,0,0,5,7,9,16,6,1,0,1,1,0,0,0,1,1,0,5,1,5,0,0,0,0,0,1
Zotu1241,0,0,0,0,0,0,0,0,0,0,0,0,35,11,38,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,24,29,0,1,0,0,0,0,0,0,2
Zotu1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84,0,0,0,0,0,0,0,0
Zotu1244,1,1,1,0,0,0,0,0,0,0,0,0,18,16,15,0,0,1,0,0,0,0,0,0,1,0,3,10,42,16,0,0,0,0,0,0
Zotu1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,5,0,0,0,6,24,0,11,35,1
Zotu1246,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,23,30,3,2,3,0,1,0,0,0,0
Zotu1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,27,0,0,2,0,0,0,0,0,0
Zotu1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,0,1,5,5,12,34,0,23
Zotu1249,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,31,27,0,1,0,0,0,0,0,0,0
Zotu125,8,12,8,1,2,2,1,1,1,1,0,1,663,1239,637,6,3,3,21,8,0,25,0,0,1,4,4,7,14,4,80,0,90,44,0,2
Zotu1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,40,34,0,0,0,0,0,0,0,0,0
Zotu1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,11,12,1,2,18,1,25
Zotu1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,25,1,1,1,0,0,0,0,0,0
Zotu1253,0,2,0,0,0,3,0,0,7,7,0,8,0,0,0,0,4,0,3,6,4,13,19,3,0,0,0,0,0,0,0,0,0,3,0,1
Zotu1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,26,32,16,0,2,0,0,1,0,0,0,0
Zotu1255,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,25,21,26,0,0,0,0,0,0,0,0,0
Zotu1256,8,12,20,0,0,1,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,39,30,22,0,1,4,2,1,0,2,2,3
Zotu1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,27,20,19,0,2,0,0,0,0,0,0,0
Zotu1258,8,1,4,2,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,3,2,4,22,7,27,3,0,0,0,2,3
Zotu1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,73
Zotu126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,792,721,801,98,170,154,3,0,2,14,2,5
Zotu1260,0,0,1,3,3,2,6,1,0,5,0,1,0,0,0,0,3,0,1,0,1,0,2,1,2,0,0,0,5,2,14,11,15,10,31,33
Zotu1261,0,0,10,2,0,0,0,0,0,0,0,0,5,12,19,0,0,1,0,0,0,0,0,0,16,26,25,0,1,0,0,1,0,0,0,0
Zotu1262,0,0,1,0,0,0,0,0,0,0,0,0,18,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,13,8,13,0,1,0,5,17,0,4,20,0
Zotu1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,9,0,2,9,11,44
Zotu1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,21,0,1,3,0,0,0,0,0,0
Zotu1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,9,8,1,3,0,19,1,1,4,0,1
Zotu1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,2,1,12,31,15,6,2,0,3,2,2
Zotu1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,28,17,0,0,1,0,0,0,0,0,0
Zotu1269,0,0,0,0,0,0,0,0,0,0,0,0,45,11,23,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0
Zotu127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,615,625,611,20,27,24,125,12,38,220,71,319
Zotu1270,20,3,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,21,7,15,2,0,4,1,0,0,0
Zotu1271,3,6,0,13,28,39,1,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu1272,0,0,0,0,0,0,0,0,0,0,0,0,36,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1273,0,0,0,0,0,1,0,4,17,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1274,34,39,0,11,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0
Zotu1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,5,7,4,33,11,14
Zotu1276,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,23,21,1,0,1,1,0,0,0,0,0
Zotu1277,2,32,8,0,0,0,0,0,0,0,0,0,12,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1278,13,35,15,0,0,0,0,0,0,0,0,0,2,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1279,0,43,6,2,5,1,1,3,0,0,0,0,1,9,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Zotu128,236,556,79,2,0,5,0,0,0,0,0,0,855,270,802,178,61,47,2,0,0,1,0,1,39,30,35,9,1,1,3,32,22,1,33,80
Zotu1280,9,40,16,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,25,20,0,0,0,0,0,0,0,0,0
Zotu1282,4,9,14,0,0,4,0,0,0,0,0,0,24,8,26,2,2,0,0,0,1,0,0,0,3,5,1,1,1,4,0,0,0,0,0,0
Zotu1283,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,0,0,0,1,1,2,3,0,0,3,2,21,19,5,3,7,7
Zotu1284,0,0,0,0,5,0,0,17,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,25,0,0,0,0,0,0,0,0,0
Zotu1286,65,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,67
Zotu1288,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,24,14,26,0,0,2,1,0,1,0,1,0
Zotu1289,0,2,3,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,38,33,26,0,0,1,0,0,0,1,1,0
Zotu129,4,2,3,0,0,0,0,0,0,0,0,0,831,1291,455,22,12,16,0,3,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0
Zotu1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,29,23,0,0,0,0,0,0,0,0,0
Zotu1291,0,1,1,0,0,0,0,0,0,0,0,0,66,8,6,1,1,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Zotu1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,8
Zotu1293,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,21,3,7,20,5,25
